itinerary_id,day,order,poi_id
trip00048,day3,1,hotel01880
trip00048,day3,2,attraction00030
trip00048,day3,3,restaurant01157
trip00048,day3,4,attraction00051
trip00048,day3,5,attraction00014
trip00048,day3,6,restaurant01097
trip00048,day3,7,attraction00011
trip00048,day3,8,hotel01880
trip00048,day4,1,hotel01880
trip00048,day4,2,restaurant01139
trip00048,day4,3,attraction00008
trip00048,day4,4,attraction00002
trip00048,day4,5,restaurant01099
trip00048,day4,6,attraction00007
trip00048,day4,7,hotel01880
trip00049,day1,1,hotel01879
trip00049,day1,2,attraction00023
trip00049,day1,3,restaurant01247
trip00049,day1,4,restaurant01135
trip00049,day1,5,attraction00006
trip00049,day1,6,restaurant01100
trip00049,day1,7,restaurant01141
trip00049,day1,8,hotel01879
trip00049,day2,1,hotel01879
trip00049,day2,2,attraction00029
trip00049,day2,3,restaurant01141
trip00049,day2,4,restaurant01105
trip00049,day2,5,restaurant01708
trip00049,day2,6,hotel01879
trip00049,day3,1,hotel01879
trip00049,day3,2,attraction00038
trip00049,day3,3,attraction00001
trip00049,day3,4,attraction00036
trip00049,day3,5,restaurant01154
trip00049,day3,6,restaurant01238
trip00049,day3,7,restaurant01154
trip00049,day3,8,hotel01879
trip00050,day1,1,hotel01831
trip00050,day1,2,restaurant01153
trip00050,day1,3,restaurant01130
trip00050,day1,4,attraction00041
trip00050,day1,5,restaurant01698
trip00050,day1,6,attraction00025
trip00050,day1,7,restaurant01124
trip00050,day1,8,hotel01831
trip00050,day2,1,hotel01831
trip00050,day2,2,attraction00033
trip00050,day2,3,attraction00030
trip00050,day2,4,attraction00051
trip00050,day2,5,attraction00006
trip00050,day2,6,restaurant01284
trip00050,day2,7,hotel01831
trip00051,day1,1,hotel01890
trip00051,day1,2,restaurant01116
trip00051,day1,3,restaurant01104
trip00051,day1,4,attraction00025
trip00051,day1,5,attraction00036
trip00051,day1,6,attraction00024
trip00051,day1,7,hotel01890
trip00051,day2,1,hotel01890
trip00051,day2,2,restaurant01144
trip00051,day2,3,attraction00027
trip00051,day2,4,attraction00037
trip00051,day2,5,attraction00047
trip00051,day2,6,attraction00003
trip00051,day2,7,restaurant01115
trip00051,day2,8,attraction00005
trip00051,day2,9,hotel01890
trip00051,day3,1,hotel01890
trip00051,day3,2,attraction00045
trip00051,day3,3,attraction00032
trip00051,day3,4,attraction00016
trip00051,day3,5,restaurant01103
trip00051,day3,6,restaurant01151
trip00051,day3,7,hotel01890
trip00052,day1,1,hotel01826
trip00052,day1,2,restaurant01095
trip00052,day1,3,attraction00039
trip00052,day1,4,attraction00033
trip00052,day1,5,restaurant01696
trip00052,day1,6,attraction00002
trip00052,day1,7,hotel01826
trip00052,day2,1,hotel01826
trip00052,day2,2,attraction00535
trip00052,day2,3,attraction00036
trip00052,day2,4,attraction00020
trip00052,day2,5,restaurant01097
trip00052,day2,6,hotel01826
trip00052,day3,1,hotel01826
trip00052,day3,2,attraction00045
trip00052,day3,3,attraction00040
trip00052,day3,4,attraction00016
trip00052,day3,5,restaurant01701
trip00052,day3,6,attraction00032
trip00052,day3,7,hotel01826
trip00052,day4,1,hotel01826
trip00052,day4,2,restaurant01250
trip00052,day4,3,restaurant01699
trip00052,day4,4,restaurant01097
trip00052,day4,5,attraction00025
trip00052,day4,6,hotel01826
trip00053,day1,1,hotel01834
trip00053,day1,2,restaurant01108
trip00053,day1,3,restaurant01252
trip00053,day1,4,restaurant01129
trip00053,day1,5,attraction00016
trip00053,day1,6,attraction00535
trip00053,day1,7,hotel01834
trip00053,day2,1,hotel01834
trip00053,day2,2,restaurant01139
trip00053,day2,3,attraction00004
trip00053,day2,4,restaurant01159
trip00053,day2,5,restaurant01246
trip00053,day2,6,attraction00017
trip00053,day2,7,hotel01834
trip00054,day1,1,hotel01886
trip00054,day1,2,attraction00041
trip00054,day1,3,attraction00008
trip00054,day1,4,restaurant01102
trip00054,day1,5,attraction00036
trip00054,day1,6,hotel01886
trip00055,day1,1,hotel01891
trip00055,day1,2,attraction00008
trip00055,day1,3,restaurant01102
trip00055,day1,4,attraction00023
trip00055,day1,5,restaurant01114
trip00055,day1,6,attraction00010
trip00055,day1,7,attraction00535
trip00055,day1,8,hotel01891
trip00056,day1,1,hotel01840
trip00056,day1,2,attraction00026
trip00056,day1,3,attraction00044
trip00056,day1,4,attraction00051
trip00056,day1,5,restaurant01146
trip00056,day1,6,restaurant01105
trip00056,day1,7,hotel01840
trip00057,day1,1,hotel01828
trip00057,day1,2,attraction00049
trip00057,day1,3,restaurant01244
trip00057,day1,4,restaurant01130
trip00057,day1,5,attraction00023
trip00057,day1,6,restaurant01132
trip00057,day1,7,attraction00026
trip00057,day1,8,hotel01828
trip00057,day2,1,hotel01828
trip00057,day2,2,restaurant01246
trip00057,day2,3,restaurant01718
trip00057,day2,4,attraction00047
trip00057,day2,5,restaurant01139
trip00057,day2,6,attraction00014
trip00057,day2,7,hotel01828
trip00057,day3,1,hotel01828
trip00057,day3,2,restaurant01144
trip00057,day3,3,attraction00009
trip00057,day3,4,attraction00032
trip00057,day3,5,restaurant01107
trip00057,day3,6,restaurant01116
trip00057,day3,7,hotel01828
trip00058,day1,1,hotel01834
trip00058,day1,2,restaurant01117
trip00058,day1,3,attraction00050
trip00058,day1,4,attraction00044
trip00058,day1,5,attraction00544
trip00058,day1,6,hotel01834
trip00058,day2,1,hotel01834
trip00058,day2,2,restaurant01157
trip00058,day2,3,restaurant01275
trip00058,day2,4,restaurant01713
trip00058,day2,5,attraction00001
trip00058,day2,6,attraction00025
trip00058,day2,7,restaurant01160
trip00058,day2,8,hotel01834
trip00058,day3,1,hotel01834
trip00058,day3,2,attraction00030
trip00058,day3,3,attraction00023
trip00058,day3,4,attraction00005
trip00058,day3,5,restaurant01232
trip00058,day3,6,restaurant01115
trip00058,day3,7,hotel01834
trip00059,day1,1,hotel01833
trip00059,day1,2,restaurant01118
trip00059,day1,3,attraction00038
trip00059,day1,4,attraction00012
trip00059,day1,5,restaurant01159
trip00059,day1,6,hotel01833
trip00060,day1,1,hotel01834
trip00060,day1,2,attraction00040
trip00060,day1,3,restaurant01095
trip00060,day1,4,restaurant01140
trip00060,day1,5,attraction00008
trip00060,day1,6,hotel01834
trip00060,day2,1,hotel01834
trip00060,day2,2,attraction00535
trip00060,day2,3,restaurant01238
trip00060,day2,4,restaurant01125
trip00060,day2,5,attraction00049
trip00060,day2,6,restaurant01710
trip00060,day2,7,hotel01834
trip00060,day3,1,hotel01834
trip00060,day3,2,restaurant01723
trip00060,day3,3,attraction00020
trip00060,day3,4,restaurant01149
trip00060,day3,5,restaurant01278
trip00060,day3,6,attraction00037
trip00060,day3,7,hotel01834
trip00060,day4,1,hotel01834
trip00060,day4,2,attraction00018
trip00060,day4,3,restaurant01252
trip00060,day4,4,restaurant01279
trip00060,day4,5,restaurant01713
trip00060,day4,6,restaurant01126
trip00060,day4,7,hotel01834
trip00061,day1,1,hotel01826
trip00061,day1,2,restaurant01126
trip00061,day1,3,attraction00003
trip00061,day1,4,attraction00001
trip00061,day1,5,restaurant01100
trip00061,day1,6,hotel01826
trip00061,day2,1,hotel01826
trip00061,day2,2,restaurant01148
trip00061,day2,3,attraction00535
trip00061,day2,4,attraction00544
trip00061,day2,5,attraction00010
trip00061,day2,6,hotel01826
trip00061,day3,1,hotel01826
trip00061,day3,2,attraction00035
trip00061,day3,3,attraction00051
trip00061,day3,4,restaurant01709
trip00061,day3,5,attraction00045
trip00061,day3,6,attraction00040
trip00061,day3,7,hotel01826
trip00061,day4,1,hotel01826
trip00061,day4,2,restaurant01239
trip00061,day4,3,attraction00030
trip00061,day4,4,restaurant01158
trip00061,day4,5,attraction00042
trip00061,day4,6,attraction00008
trip00061,day4,7,restaurant01151
trip00061,day4,8,hotel01826
trip00062,day1,1,hotel01820
trip00062,day1,2,restaurant01148
trip00062,day1,3,attraction00004
trip00062,day1,4,restaurant01247
trip00062,day1,5,restaurant01232
trip00062,day1,6,attraction00043
trip00062,day1,7,hotel01820
trip00062,day2,1,hotel01820
trip00062,day2,2,restaurant01161
trip00062,day2,3,attraction00020
trip00062,day2,4,restaurant01698
trip00062,day2,5,attraction00051
trip00062,day2,6,hotel01820
trip00062,day3,1,hotel01820
trip00062,day3,2,attraction00050
trip00062,day3,3,attraction00025
trip00062,day3,4,attraction00047
trip00062,day3,5,attraction00049
trip00062,day3,6,restaurant01244
trip00062,day3,7,hotel01820
trip00063,day1,1,hotel01819
trip00063,day1,2,attraction00023
trip00063,day1,3,attraction00020
trip00063,day1,4,attraction00017
trip00063,day1,5,restaurant01093
trip00063,day1,6,attraction00011
trip00063,day1,7,hotel01819
trip00064,day1,1,hotel01820
trip00064,day1,2,attraction00039
trip00064,day1,3,restaurant01700
trip00064,day1,4,restaurant01144
trip00064,day1,5,restaurant01698
trip00064,day1,6,attraction00010
trip00064,day1,7,hotel01820
trip00064,day2,1,hotel01820
trip00064,day2,2,restaurant01470
trip00064,day2,3,restaurant01255
trip00064,day2,4,attraction00030
trip00064,day2,5,restaurant01122
trip00064,day2,6,attraction00043
trip00064,day2,7,attraction00026
trip00064,day2,8,hotel01820
trip00065,day1,1,hotel01834
trip00065,day1,2,attraction00010
trip00065,day1,3,restaurant01264
trip00065,day1,4,attraction00007
trip00065,day1,5,attraction00025
trip00065,day1,6,attraction00049
trip00065,day1,7,restaurant01710
trip00065,day1,8,attraction00033
trip00065,day1,9,hotel01834
trip00066,day1,1,hotel01824
trip00066,day1,2,restaurant01148
trip00066,day1,3,restaurant01266
trip00066,day1,4,restaurant01102
trip00066,day1,5,attraction00019
trip00066,day1,6,attraction00037
trip00066,day1,7,attraction00007
trip00066,day1,8,hotel01824
trip00067,day1,1,hotel01885
trip00067,day1,2,attraction00035
trip00067,day1,3,restaurant01232
trip00067,day1,4,restaurant01149
trip00067,day1,5,restaurant01093
trip00067,day1,6,restaurant01098
trip00067,day1,7,hotel01885
trip00067,day2,1,hotel01885
trip00067,day2,2,restaurant01125
trip00067,day2,3,attraction00021
trip00067,day2,4,restaurant01275
trip00067,day2,5,attraction00044
trip00067,day2,6,restaurant01131
trip00067,day2,7,hotel01885
trip00068,day1,1,hotel01880
trip00068,day1,2,restaurant01124
trip00068,day1,3,restaurant01093
trip00068,day1,4,restaurant01711
trip00068,day1,5,attraction00025
trip00068,day1,6,restaurant01720
trip00068,day1,7,attraction00042
trip00068,day1,8,hotel01880
trip00069,day1,1,hotel01885
trip00069,day1,2,restaurant01267
trip00069,day1,3,attraction00015
trip00069,day1,4,restaurant01716
trip00069,day1,5,restaurant01714
trip00069,day1,6,hotel01885
trip00069,day2,1,hotel01885
trip00069,day2,2,restaurant01720
trip00069,day2,3,restaurant01264
trip00069,day2,4,restaurant01275
trip00069,day2,5,attraction00026
trip00069,day2,6,attraction00044
trip00069,day2,7,hotel01885
trip00070,day1,1,hotel01878
trip00070,day1,2,restaurant01720
trip00070,day1,3,restaurant01135
trip00070,day1,4,attraction00038
trip00070,day1,5,attraction00015
trip00070,day1,6,attraction00032
trip00070,day1,7,hotel01878
trip00070,day2,1,hotel01878
trip00070,day2,2,restaurant01255
trip00070,day2,3,restaurant01108
trip00070,day2,4,restaurant01273
trip00070,day2,5,attraction00051
trip00070,day2,6,hotel01878
trip00071,day1,1,hotel01830
trip00071,day1,2,attraction00001
trip00071,day1,3,restaurant01159
trip00071,day1,4,restaurant01698
trip00071,day1,5,restaurant01125
trip00071,day1,6,hotel01830
trip00071,day2,1,hotel01830
trip00071,day2,2,attraction00036
trip00071,day2,3,restaurant01713
trip00071,day2,4,attraction00004
trip00071,day2,5,restaurant01712
trip00071,day2,6,attraction00038
trip00071,day2,7,hotel01830
trip00072,day1,1,hotel01832
trip00072,day1,2,attraction00051
trip00072,day1,3,attraction00036
trip00072,day1,4,restaurant01266
trip00072,day1,5,attraction00011
trip00072,day1,6,restaurant01252
trip00072,day1,7,hotel01832
trip00072,day2,1,hotel01832
trip00072,day2,2,restaurant01122
trip00072,day2,3,restaurant01125
trip00072,day2,4,restaurant01281
trip00072,day2,5,attraction00014
trip00072,day2,6,attraction00043
trip00072,day2,7,hotel01832
trip00072,day3,1,hotel01832
trip00072,day3,2,restaurant01702
trip00072,day3,3,restaurant01127
trip00072,day3,4,restaurant01275
trip00072,day3,5,restaurant01721
trip00072,day3,6,attraction00042
trip00072,day3,7,hotel01832
trip00073,day1,1,hotel01888
trip00073,day1,2,restaurant01113
trip00073,day1,3,attraction00014
trip00073,day1,4,restaurant01722
trip00073,day1,5,attraction00025
trip00073,day1,6,attraction00027
trip00073,day1,7,restaurant01152
trip00073,day1,8,hotel01888
trip00074,day1,1,hotel01881
trip00074,day1,2,attraction00026
trip00074,day1,3,attraction00027
trip00074,day1,4,attraction00039
trip00074,day1,5,attraction00011
trip00074,day1,6,attraction00043
trip00074,day1,7,restaurant01131
trip00074,day1,8,restaurant01118
trip00074,day1,9,hotel01881
trip00075,day1,1,hotel01831
trip00075,day1,2,restaurant01704
trip00075,day1,3,restaurant01133
trip00075,day1,4,attraction00045
trip00075,day1,5,attraction00020
trip00075,day1,6,attraction00013
trip00075,day1,7,hotel01831
trip00076,day1,1,hotel01838
trip00076,day1,2,attraction00030
trip00076,day1,3,attraction00014
trip00076,day1,4,attraction00045
trip00076,day1,5,attraction00050
trip00076,day1,6,restaurant01136
trip00076,day1,7,hotel01838
trip00076,day2,1,hotel01838
trip00076,day2,2,attraction00015
trip00076,day2,3,restaurant01110
trip00076,day2,4,restaurant01095
trip00076,day2,5,restaurant01722
trip00076,day2,6,attraction00037
trip00076,day2,7,hotel01838
trip00077,day1,1,hotel01885
trip00077,day1,2,restaurant01131
trip00077,day1,3,restaurant01143
trip00077,day1,4,restaurant01135
trip00077,day1,5,attraction00044
trip00077,day1,6,attraction00016
trip00077,day1,7,hotel01885
trip00077,day2,1,hotel01885
trip00077,day2,2,restaurant01140
trip00077,day2,3,restaurant01232
trip00077,day2,4,attraction00008
trip00077,day2,5,restaurant01102
trip00077,day2,6,restaurant01129
trip00077,day2,7,hotel01885
trip00078,day1,1,hotel01835
trip00078,day1,2,attraction00040
trip00078,day1,3,attraction00535
trip00078,day1,4,attraction00025
trip00078,day1,5,restaurant01135
trip00078,day1,6,restaurant01705
trip00078,day1,7,attraction00008
trip00078,day1,8,hotel01835
trip00079,day1,1,hotel01877
trip00079,day1,2,restaurant01116
trip00079,day1,3,attraction00007
trip00079,day1,4,attraction00001
trip00079,day1,5,attraction00535
trip00079,day1,6,restaurant01709
trip00079,day1,7,restaurant01279
trip00079,day1,8,hotel01877
trip00079,day2,1,hotel01877
trip00079,day2,2,attraction00042
trip00079,day2,3,restaurant01717
trip00079,day2,4,restaurant01127
trip00079,day2,5,attraction00035
trip00079,day2,6,restaurant01716
trip00079,day2,7,hotel01877
trip00079,day3,1,hotel01877
trip00079,day3,2,restaurant01097
trip00079,day3,3,restaurant01118
trip00079,day3,4,attraction00051
trip00079,day3,5,attraction00021
trip00079,day3,6,restaurant01146
trip00079,day3,7,hotel01877
trip00080,day1,1,hotel01883
trip00080,day1,2,restaurant01146
trip00080,day1,3,attraction00535
trip00080,day1,4,attraction00015
trip00080,day1,5,restaurant01238
trip00080,day1,6,attraction00011
trip00080,day1,7,attraction00009
trip00080,day1,8,attraction00008
trip00080,day1,9,hotel01883
trip00081,day1,1,hotel01877
trip00081,day1,2,attraction00027
trip00081,day1,3,attraction00007
trip00081,day1,4,restaurant01135
trip00081,day1,5,restaurant01130
trip00081,day1,6,hotel01877
trip00082,day1,1,hotel01888
trip00082,day1,2,restaurant01146
trip00082,day1,3,restaurant01115
trip00082,day1,4,restaurant01154
trip00082,day1,5,restaurant01710
trip00082,day1,6,attraction00006
trip00082,day1,7,attraction00047
trip00082,day1,8,hotel01888
trip00082,day2,1,hotel01888
trip00082,day2,2,restaurant01147
trip00082,day2,3,restaurant01140
trip00082,day2,4,restaurant01697
trip00082,day2,5,restaurant01719
trip00082,day2,6,attraction00018
trip00082,day2,7,hotel01888
trip00082,day3,1,hotel01888
trip00082,day3,2,attraction00045
trip00082,day3,3,attraction00033
trip00082,day3,4,restaurant01238
trip00082,day3,5,restaurant01127
trip00082,day3,6,restaurant01229
trip00082,day3,7,hotel01888
trip00082,day4,1,hotel01888
trip00082,day4,2,restaurant01158
trip00082,day4,3,attraction00025
trip00082,day4,4,attraction00036
trip00082,day4,5,restaurant01104
trip00082,day4,6,attraction00035
trip00082,day4,7,hotel01888
trip00083,day1,1,hotel01878
trip00083,day1,2,attraction00022
trip00083,day1,3,restaurant01136
trip00083,day1,4,restaurant01093
trip00083,day1,5,restaurant01129
trip00083,day1,6,restaurant01145
trip00083,day1,7,hotel01878
trip00083,day2,1,hotel01878
trip00083,day2,2,restaurant01146
trip00083,day2,3,attraction00026
trip00083,day2,4,restaurant01239
trip00083,day2,5,restaurant01095
trip00083,day2,6,hotel01878
trip00084,day1,1,hotel01840
trip00084,day1,2,attraction00002
trip00084,day1,3,restaurant01118
trip00084,day1,4,attraction00036
trip00084,day1,5,attraction00017
trip00084,day1,6,attraction00041
trip00084,day1,7,restaurant01121
trip00084,day1,8,attraction00030
trip00084,day1,9,hotel01840
trip00085,day1,1,hotel01832
trip00085,day1,2,restaurant01229
trip00085,day1,3,attraction00041
trip00085,day1,4,attraction00024
trip00085,day1,5,attraction00015
trip00085,day1,6,attraction00044
trip00085,day1,7,hotel01832
trip00085,day2,1,hotel01832
trip00085,day2,2,restaurant01119
trip00085,day2,3,attraction00016
trip00085,day2,4,restaurant01703
trip00085,day2,5,restaurant01723
trip00085,day2,6,restaurant01703
trip00085,day2,7,hotel01832
trip00086,day1,1,hotel01873
trip00086,day1,2,restaurant01704
trip00086,day1,3,attraction00037
trip00086,day1,4,restaurant01096
trip00086,day1,5,attraction00003
trip00086,day1,6,restaurant01236
trip00086,day1,7,hotel01873
trip00087,day1,1,hotel01824
trip00087,day1,2,attraction00041
trip00087,day1,3,attraction00020
trip00087,day1,4,attraction00007
trip00087,day1,5,attraction00030
trip00087,day1,6,restaurant01698
trip00087,day1,7,attraction00029
trip00087,day1,8,hotel01824
trip00087,day2,1,hotel01824
trip00087,day2,2,restaurant01135
trip00087,day2,3,restaurant01134
trip00087,day2,4,attraction00040
trip00087,day2,5,attraction00037
trip00087,day2,6,attraction00019
trip00087,day2,7,attraction00043
trip00087,day2,8,attraction00023
trip00087,day2,9,hotel01824
trip00088,day1,1,hotel01885
trip00088,day1,2,attraction00014
trip00088,day1,3,restaurant01245
trip00088,day1,4,restaurant01124
